1356	马克-加索尔/Marc Gasol	70	0	0	0	0	0	0	0	0	4	5	5	5	20	6	15	4	6	7.777777777777778
3284	约什-史密斯/Josh Smith	69	0	0	0	0	3	5	6	7	6	10	6	6	7	5	6	2	0	5.75
3952	克里斯-韦伯/Chris Webber	68	19	17	17	0	6	5	4	0	0	0	0	0	0	0	0	0	0	11.333333333333334
3110	扎克-兰多夫/Zach Randolph	67	0	0	2	5	3	3	5	4	5	5	12	0	5	5	5	4	4	4.785714285714286
1796	乔-约翰逊/Joe Johnson	66	0	1	2	4	4	5	5	6	6	12	4	3	3	3	3	3	2	4.125
4076	安东尼-戴维斯/Anthony Davis	66	0	0	0	0	0	0	0	0	0	0	0	0	5	10	23	8	20	13.2
2335	安德烈-米勒/Andre Miller	65	5	7	4	5	5	6	4	5	5	5	5	3	3	2	1	0	0	4.333333333333333
1215	布雷克-格里芬/Blake Griffin	64	0	0	0	0	0	0	0	0	0	0	5	14	13	14	12	0	6	10.666666666666666
1969	安德烈-基里连科/Andrei Kirilenko	63	0	5	7	8	0	12	5	5	5	5	5	0	4	2	0	0	0	5.7272727272727275
3629	杰森-特里/Jason Terry	62	4	4	4	4	5	4	5	4	4	4	7	4	3	0	2	2	2	3.875
4085	德雷蒙德-格林 /Draymond Green	62	0	0	0	0	0	0	0	0	0	0	0	0	2	3	12	19	26	12.4
1846	艾尔-杰弗森/Al Jefferson	61	0	0	0	0	2	2	5	6	6	4	4	5	5	13	4	4	1	4.6923076923076925
575	德马库斯-考辛斯/DeMarcus Cousins	59	0	0	0	0	0	0	0	0	0	0	4	6	4	7	15	15	8	8.428571428571429
1342	保罗-乔治/Paul George	59	0	0	0	0	0	0	0	0	0	0	3	5	14	16	0	15	6	9.833333333333334
1702	赛尔吉-伊巴卡/Serge Ibaka	59	0	0	0	0	0	0	0	0	0	4	5	12	13	10	5	5	5	7.375
2853	加里-佩顿/Gary Payton	58	16	19	7	5	5	4	2	0	0	0	0	0	0	0	0	0	0	8.285714285714286
1859	安托万-贾米森/Antawn Jamison	57	5	3	4	5	4	6	5	7	5	5	3	3	2	0	0	0	0	4.384615384615385
2069	凯文-乐福/Kevin Love	57	0	0	0	0	0	0	0	0	3	4	8	13	0	14	4	6	5	7.125
2503	肯扬-马丁/Kenyon Martin	57	5	6	5	6	6	4	0	6	6	6	3	4	0	0	0	0	0	5.181818181818182
4007	杰拉德-华莱士/Gerald Wallace	57	0	2	2	0	5	9	5	5	4	11	5	4	3	2	0	0	0	4.75
2116	拉沙德-刘易斯/Rashard Lewis	56	4	5	4	4	6	5	5	5	5	4	3	0	4	2	0	0	0	4.3076923076923075
2708	拉玛尔-奥多姆/Lamar Odom	55	5	0	3	6	5	5	5	5	7	6	4	1	3	0	0	0	0	4.583333333333333
4005	拉希德-华莱士/Rasheed Wallace	55	6	6	5	7	5	6	6	6	5	3	0	0	0	0	0	0	0	5.5
88	托尼-阿伦/Tony Allen	54	0	0	0	0	2	2	0	4	3	3	5	7	7	3	8	5	5	4.5
325	卡洛斯-布泽尔/Carlos Boozer	54	0	0	3	4	3	0	6	13	0	6	4	4	4	4	3	0	0	4.909090909090909
2317	保罗-米尔萨普/Paul Millsap	54	0	0	0	0	0	0	3	3	5	5	4	5	5	6	5	8	5	4.909090909090909
37	吉尔波特-阿里纳斯/Gilbert Arenas	53	0	3	4	4	12	13	13	0	0	0	4	0	0	0	0	0	0	7.571428571428571
312	布鲁斯-鲍文/Bruce Bowen	53	5	5	6	7	8	6	8	6	2	0	0	0	0	0	0	0	0	5.888888888888889
879	洛尔-邓/Luol Deng	52	0	0	0	0	3	4	5	3	4	4	4	7	5	3	3	5	2	4.0
2153	大卫-李/David Lee	52	0	0	0	0	0	1	4	3	4	6	4	4	11	4	5	3	3	4.333333333333333
2213	迪坎贝-穆托姆博/Dikembe Mutombo	52	24	15	0	4	4	1	4	0	0	0	0	0	0	0	0	0	0	8.666666666666666
1010	蒙塔-艾利斯/Monta Ellis	51	0	0	0	0	0	1	5	4	0	6	6	5	6	5	5	5	3	4.636363636363637
1492	柯克-辛里奇/Kirk Hinrich	51	0	0	0	4	5	5	7	4	3	5	5	2	4	3	2	2	0	3.923076923076923
152	卡隆-巴特勒/Caron Butler	50	0	0	4	3	4	5	5	8	6	5	0	3	3	3	1	0	0	4.166666666666667
567	贾马尔-克劳福德/Jamal Crawford	50	1	0	3	4	4	3	3	5	3	3	3	2	4	3	3	3	3	3.125
389	迈克-毕比/Mike Bibby	49	5	5	5	5	5	6	4	5	5	2	2	0	0	0	0	0	0	4.454545454545454
614	迈克-康利/Mike Conley Jr.	49	0	0	0	0	0	0	0	2	4	4	5	6	8	5	5	4	6	4.9
454	肖恩-巴蒂尔/Shane Battier	48	0	5	3	3	4	6	3	6	4	2	2	4	4	2	0	0	0	3.6923076923076925
1451	艾尔-霍福德/Al Horford	48	0	0	0	0	0	0	0	4	5	5	11	0	7	0	5	5	6	6.0
1505	内内-希拉里奥/Nene Hilario	48	0	0	4	5	3	0	4	0	6	6	5	0	3	5	4	1	2	4.0
3186	佩贾-斯托亚科维奇/Peja Stojakovic	48	6	6	5	14	5	4	0	3	3	2	0	0	0	0	0	0	0	5.333333333333333
2064	凯尔-洛瑞/Kyle Lowry	47	0	0	0	0	0	0	0	2	2	2	4	4	4	5	5	13	6	4.7
2743	泰肖恩-普林斯/Tayshaun Prince	47	0	0	2	5	6	5	6	5	4	3	2	2	3	2	1	1	0	3.357142857142857
3928	大卫-韦斯特/David West	47	0	0	0	2	0	3	3	6	5	3	3	4	5	4	3	2	4	3.6153846153846154
4009	约翰-沃尔/John Wall	47	0	0	0	0	0	0	0	0	0	0	5	5	4	6	8	5	14	6.714285714285714
345	安德鲁-博古特/Andrew Bogut	46	0	0	0	0	0	3	3	4	0	12	8	0	0	4	8	4	0	5.75
1877	斯蒂芬-杰克逊/Stephen Jackson	46	2	0	6	3	4	4	4	5	6	5	3	3	1	0	0	0	0	3.8333333333333335
1141	德里克-费舍尔/Derek Fisher	45	0	5	4	3	4	4	4	4	5	5	3	2	0	2	0	0	0	3.75
2961	德里克-罗斯/Derrick Rose	45	0	0	0	0	0	0	0	0	4	5	26	0	0	0	4	3	3	7.5
967	萨穆埃尔-戴勒姆波特/Samuel Dalembert	44	0	0	0	4	4	4	4	7	4	3	3	3	4	4	0	0	0	4.0
1610	艾尔-哈灵顿/Al Harrington	44	2	3	4	5	4	4	4	3	5	3	3	4	0	0	0	0	0	3.6666666666666665
3052	杰森-理查德森/Jason Richardson	44	0	3	3	4	5	5	5	5	3	4	4	3	0	0	0	0	0	4.0
4037	赛迪斯-杨/Thaddeus Young	44	0	0	0	0	0	0	0	2	5	4	5	5	4	5	5	4	5	4.4
1164	雷蒙德-费尔顿/Raymond Felton	43	0	0	0	0	0	4	4	4	4	5	6	4	5	3	0	2	2	3.909090909090909
1420	拉里-休斯/Larry Hughes	43	5	4	3	4	14	0	4	3	3	3	0	0	0	0	0	0	0	4.777777777777778
1700	扎诸纳斯-伊尔戈斯卡斯/Zydrunas Ilgauskas	43	0	4	4	5	5	5	5	5	5	3	2	0	0	0	0	0	0	4.3
1844	理查德-杰弗森/Richard Jefferson	43	0	2	5	5	0	4	3	3	2	3	3	1	2	2	2	4	2	2.8666666666666667
2528	斯蒂芬-马布里/Stephon Marbury	43	5	5	13	7	6	4	3	0	0	0	0	0	0	0	0	0	0	6.142857142857143
708	萨姆-卡塞尔/Sam Cassell	42	5	4	5	13	3	4	3	5	0	0	0	0	0	0	0	0	0	5.25
1351	鲁迪-盖伊/Rudy Gay	42	0	0	0	0	0	0	2	5	4	4	5	5	4	4	5	4	0	4.2
1655	理查德-汉密尔顿/Richard Hamilton	42	2	3	3	6	5	4	3	5	4	3	2	0	2	0	0	0	0	3.5
2331	布拉德-米勒/Brad Miller	42	2	5	4	7	6	5	2	4	4	2	1	0	0	0	0	0	0	3.8181818181818183
36	特雷沃-阿里扎/Trevor Ariza	41	0	0	0	0	1	2	3	0	5	4	5	0	2	5	5	4	5	3.727272727272727
1562	布兰登-海伍德/Brendan Haywood	41	0	3	2	3	4	4	4	5	0	5	6	4	1	0	0	0	0	3.727272727272727
2325	迈克-米勒/Mike Miller	41	3	3	3	3	3	4	4	3	3	3	0	0	4	2	2	1	0	2.9285714285714284
2631	贾米尔-尼尔森/Jameer Nelson	41	0	0	0	0	1	4	4	4	5	4	4	4	4	3	2	0	2	3.4166666666666665
965	埃里克-丹皮尔/Erick Dampier	40	3	4	3	5	4	4	4	4	4	4	1	0	0	0	0	0	0	3.6363636363636362
3519	希度-特科格鲁/Hedo Turkoglu	40	2	3	2	3	2	2	3	5	5	3	4	4	0	0	2	0	0	3.076923076923077
3607	科特-托马斯/Kurt Thomas	40	4	3	5	5	4	4	3	3	3	2	3	1	0	0	0	0	0	3.3333333333333335
3822	莫里斯-威廉姆斯/Mo Williams	40	0	0	0	1	3	3	4	4	4	5	3	3	4	3	3	0	0	3.3333333333333335
144	安德鲁-拜纳姆/Andrew Bynum	39	0	0	0	0	0	2	4	0	7	7	5	14	0	0	0	0	0	6.5
149	吉米-巴特勒/Jimmy Butler	39	0	0	0	0	0	0	0	0	0	0	0	2	2	6	8	8	13	6.5
867	伯瑞斯-迪奥/Boris Diaw	39	0	0	0	1	1	6	3	2	4	4	4	2	2	4	2	2	2	2.7857142857142856
1587	乌杜尼斯-哈斯勒姆/Udonis Haslem	39	0	0	0	3	4	5	4	3	4	3	0	5	5	2	1	0	0	3.5454545454545454
1602	德文-哈里斯/Devin Harris	39	0	0	0	0	3	2	4	4	5	4	3	5	3	0	3	2	1	3.25
